"Stkcd","ShortName_EN","Accper","F100401A"
"000906","ZSZT","2024-09-30","0.488554"
"000906","ZSZT","2024-12-31","0.501093"
"000906","ZSZT","2025-03-31","0.449319"
"000906","ZSZT","2025-06-30","0.478715"
"000906","ZSZT","2025-09-30","0.454833"
"000906","ZSZT","2025-12-31","0.395353"
"000906","ZSZT","2026-03-31","0.375476"
"000908","*ST JF","2024-06-30",""
"000908","*ST JF","2024-09-30",""
"000908","*ST JF","2024-12-31",""
"000908","*ST JF","2025-03-31",""
"000908","ST JF","2025-06-30",""
"000908","ST JF","2025-09-30",""
"000908","*ST JF","2025-12-31",""
"000908","ST JF","2026-03-31","4.932611"
"000909","ST SY","2024-06-30","1.100665"
"000909","ST SY","2024-09-30","1.359579"
"000909","ST SY","2024-12-31","2.148677"
"000909","ST SY","2025-03-31","2.115946"
"000909","ST SY","2025-06-30","2.673649"
"000909","ST SY","2025-09-30","2.356257"
"000909","ST SY","2025-12-31","3.665966"
"000909","ST SY","2026-03-31","4.039025"
"000910","DYSX","2024-06-30","0.492406"
"000910","DYSX","2024-09-30","0.589193"
"000910","DYSX","2024-12-31","0.625963"
"000910","DYSX","2025-03-31","0.633958"
"000910","DYSX","2025-06-30","0.604941"
"000910","DYSX","2025-09-30","0.637788"
"000910","DYSX","2025-12-31","0.599838"
"000910","DYSX","2026-03-31","0.574374"
"000911","GNTY","2024-06-30","12.678721"
"000911","GNTY","2024-09-30","19.084615"
"000911","GNTY","2024-12-31","20.957646"
"000911","GNTY","2025-03-31","19.461997"
"000911","GNTY","2025-06-30","20.347648"
"000911","GNTY","2025-09-30","21.989122"
"000911","GNTY","2025-12-31","334.115062"
"000911","GNTY","2026-03-31",""
"000912","LTH","2024-06-30","0.832016"
"000912","LTH","2024-09-30","1.061587"
"000912","LTH","2024-12-31","1.076580"
"000912","LTH","2025-03-31","1.138120"
"000912","LTH","2025-06-30","1.126795"
"000912","LTH","2025-09-30","1.042957"
"000912","LTH","2025-12-31","1.024531"
"000912","LTH","2026-03-31","1.291677"
"000913","QJMT","2024-06-30","1.796094"
"000913","QJMT","2024-09-30","2.216021"
"000913","QJMT","2024-12-31","1.976640"
"000913","QJMT","2025-03-31","1.954413"
"000913","QJMT","2025-06-30","1.621805"
"000913","QJMT","2025-09-30","1.905599"
"000913","QJMT","2025-12-31","1.511395"
"000913","QJMT","2026-03-31","1.648083"
"000915","HTDY","2024-06-30","1.701200"
"000915","HTDY","2024-09-30","1.857390"
"000915","HTDY","2024-12-31","1.496557"
"000915","HTDY","2025-03-31","1.556749"
"000915","HTDY","2025-06-30","2.031023"
"000915","HTDY","2025-09-30","1.743513"
"000915","HTDY","2025-12-31","1.779538"
"000915","HTDY","2026-03-31","1.602749"
"000917","DGCM","2024-06-30","0.632017"
"000917","DGCM","2024-09-30","0.799734"
"000917","DGCM","2024-12-31","0.886740"
"000917","DGCM","2025-03-31","1.003203"
"000917","DGCM","2025-06-30","0.951403"
"000917","DGCM","2025-09-30","1.044468"
"000917","DGCM","2025-12-31","1.279332"
"000917","DGCM","2026-03-31","1.169467"
"000919","JLYY","2024-06-30","0.890586"
"000919","JLYY","2024-09-30","0.978144"
"000919","JLYY","2024-12-31","0.846435"
"000919","JLYY","2025-03-31","0.853594"
"000919","JLYY","2025-06-30","0.880665"
"000919","JLYY","2025-09-30","0.878913"
"000919","JLYY","2025-12-31","1.025343"
"000919","JLYY","2026-03-31","0.920360"
"000920","WDKJ","2024-06-30","1.731482"
"000920","WDKJ","2024-09-30","2.082597"
"000920","WDKJ","2024-12-31","2.054644"
"000920","WDKJ","2025-03-31","2.060580"
"000920","WDKJ","2025-06-30","2.424429"
"000920","WDKJ","2025-09-30","2.751497"
"000920","WDKJ","2025-12-31","2.699244"
"000920","WDKJ","2026-03-31","2.463461"
"000921","HXJD","2024-06-30","2.352238"
"000921","HXJD","2024-09-30","2.685807"
"000921","HXJD","2024-12-31","2.067442"
"000921","HXJD","2025-03-31","1.962485"
"000921","HXJD","2025-06-30","1.824766"
"000921","HXJD","2025-09-30","1.747709"
"000921","HXJD","2025-12-31","1.596543"
"000921","HXJD","2026-03-31","1.292584"
"000922","JDGF","2024-06-30","1.981093"
"000922","JDGF","2024-09-30","1.821125"
"000922","JDGF","2024-12-31","1.809549"
"000922","JDGF","2025-03-31","1.582848"
"000922","JDGF","2025-06-30","1.610390"
"000922","JDGF","2025-09-30","1.637734"
"000922","JDGF","2025-12-31","1.832895"
"000922","JDGF","2026-03-31","1.754913"
"000923","HGZY","2024-06-30","0.890107"
"000923","HGZY","2024-09-30","0.846478"
"000923","HGZY","2024-12-31","0.712644"
"000923","HGZY","2025-03-31","0.780949"
"000923","HGZY","2025-06-30","0.685632"
"000923","HGZY","2025-09-30","0.850644"
"000923","HGZY","2025-12-31","0.993456"
"000923","HGZY","2026-03-31","0.876753"
"000925","ZHKJ","2024-06-30","1.241680"
"000925","ZHKJ","2024-09-30","1.232663"
"000925","ZHKJ","2024-12-31","1.512404"
"000925","ZHKJ","2025-03-31","1.437231"
"000925","ZHKJ","2025-06-30","1.375811"
"000925","ZHKJ","2025-09-30","1.411288"
"000925","ZHKJ","2025-12-31","1.598751"
"000925","ZHKJ","2026-03-31","1.315852"
"000926","FXGF","2024-06-30","0.275905"
"000926","FXGF","2024-09-30","0.337586"
"000926","FXGF","2024-12-31","0.393247"
"000926","FXGF","2025-03-31","0.361330"
"000926","FXGF","2025-06-30","0.352648"
"000926","FXGF","2025-09-30","0.435564"
"000926","FXGF","2025-12-31","0.577271"
"000926","FXGF","2026-03-31","0.550779"
"000927","ZGTW","2024-06-30","1.404601"
"000927","ZGTW","2024-09-30","1.616484"
"000927","ZGTW","2024-12-31","1.526849"
"000927","ZGTW","2025-03-31","1.439403"
"000927","ZGTW","2025-06-30","1.470330"
"000927","ZGTW","2025-09-30","1.489459"
"000927","ZGTW","2025-12-31","1.471354"
"000927","ZGTW","2026-03-31","1.867075"
"000928","ZGGJ","2024-06-30","0.963935"
"000928","ZGGJ","2024-09-30","1.095172"
"000928","ZGGJ","2024-12-31","1.055519"
"000928","ZGGJ","2025-03-31","1.041837"
"000928","ZGGJ","2025-06-30","1.042974"
"000928","ZGGJ","2025-09-30","1.015457"
"000928","ZGGJ","2025-12-31","1.092445"
"000928","ZGGJ","2026-03-31","1.095814"
"000929","LZHH","2024-06-30","1.214246"
"000929","LZHH","2024-09-30","1.460246"
"000929","LZHH","2024-12-31","1.604140"
"000929","LZHH","2025-03-31","1.542156"
"000929","*ST LH","2025-06-30","2.002604"
"000929","*ST LH","2025-09-30","2.032379"
"000929","*ST LH","2025-12-31","2.732630"
"000929","*ST LH","2026-03-31","3.093653"
"000930","ZLKJ","2024-06-30","0.864500"
"000930","ZLKJ","2024-09-30","0.987884"
"000930","ZLKJ","2024-12-31","0.945524"
"000930","ZLKJ","2025-03-31","0.916836"
"000930","ZLKJ","2025-06-30","0.936058"
"000930","ZLKJ","2025-09-30","0.998237"
"000930","ZLKJ","2025-12-31","0.972493"
"000930","ZLKJ","2026-03-31","1.159699"
"000931","ZGC","2024-06-30","1.496490"
"000931","ZGC","2024-09-30","2.025756"
"000931","ZGC","2024-12-31","1.983890"
"000931","ZGC","2025-03-31","1.984311"
"000931","ZGC","2025-06-30","2.208439"
"000931","ZGC","2025-09-30","2.126433"
"000931","ZGC","2025-12-31","1.976858"
"000931","ZGC","2026-03-31","2.111972"
"000932","HLGT","2024-06-30","0.473390"
"000932","HLGT","2024-09-30","0.495846"
"000932","HLGT","2024-12-31","0.443301"
"000932","HLGT","2025-03-31","0.520518"
"000932","HLGT","2025-06-30","0.446105"
"000932","HLGT","2025-09-30","0.654922"
"000932","HLGT","2025-12-31","0.561655"
"000932","HLGT","2026-03-31","0.500635"
"000933","SHGF","2024-06-30","1.837630"
"000933","SHGF","2024-09-30","1.725390"
"000933","SHGF","2024-12-31","1.460673"
"000933","SHGF","2025-03-31","1.599528"
"000933","SHGF","2025-06-30","1.409997"
"000933","SHGF","2025-09-30","1.592388"
"000933","SHGF","2025-12-31","2.187136"
"000933","SHGF","2026-03-31","2.222384"
"000935","SCSM","2024-06-30","1.259566"
"000935","SCSM","2024-09-30","1.423161"
"000935","SCSM","2024-12-31","1.463593"
"000935","SCSM","2025-03-31","1.584759"
"000935","SCSM","2025-06-30","1.810701"
"000935","SCSM","2025-09-30","2.083853"
"000935","SCSM","2025-12-31","2.415405"
"000935","SCSM","2026-03-31","2.409697"
"000936","HXGF","2024-06-30","0.979345"
"000936","HXGF","2024-09-30","1.142520"
"000936","HXGF","2024-12-31","1.396407"
"000936","HXGF","2025-03-31","1.187096"
"000936","HXGF","2025-06-30","1.142998"
"000936","HXGF","2025-09-30","1.262717"
"000936","HXGF","2025-12-31","1.430178"
"000936","HXGF","2026-03-31","1.242593"
"000937","JZNY","2024-06-30","0.958059"
"000937","JZNY","2024-09-30","0.940612"
"000937","JZNY","2024-12-31","0.926884"
"000937","JZNY","2025-03-31","0.842273"
"000937","JZNY","2025-06-30","0.942606"
"000937","JZNY","2025-09-30","0.959667"
"000937","JZNY","2025-12-31","0.875264"
"000937","JZNY","2026-03-31","0.926867"
"000938","ZGGF","2024-06-30","1.556166"
"000938","ZGGF","2024-09-30","4.171437"
"000938","ZGGF","2024-12-31","4.939395"
"000938","ZGGF","2025-03-31","4.750008"
"000938","ZGGF","2025-06-30","3.994101"
"000938","ZGGF","2025-09-30","5.012701"
"000938","ZGGF","2025-12-31","4.024254"
"000938","ZGGF","2026-03-31","3.917331"
"000948","NTXX","2024-06-30","1.818461"
"000948","NTXX","2024-09-30","2.750098"
"000948","NTXX","2024-12-31","2.377986"
"000948","NTXX","2025-03-31","2.539967"
"000948","NTXX","2025-06-30","3.088271"
"000948","NTXX","2025-09-30","2.656166"
"000948","NTXX","2025-12-31","2.555387"
"000948","NTXX","2026-03-31","2.160528"
"000949","XXHX","2024-06-30","0.887736"
"000949","XXHX","2024-09-30","0.995387"
"000949","XXHX","2024-12-31","1.040097"
"000949","XXHX","2025-03-31","1.100384"
"000949","XXHX","2025-06-30","1.003663"
"000949","XXHX","2025-09-30","1.116151"
"000949","XXHX","2025-12-31","1.397287"
"000949","XXHX","2026-03-31","1.593913"
"000950","CYKG","2024-06-30","0.535550"
"000950","CYKG","2024-09-30","0.638737"
"000950","CYKG","2024-12-31","0.564744"
"000950","CYKG","2025-03-31","0.525488"
"000950","CYKG","2025-06-30","0.520367"
"000950","CYKG","2025-09-30","0.535000"
"000950","CYKG","2025-12-31","0.607573"
"000950","CYKG","2026-03-31","0.588214"
"000951","ZGZQ","2024-06-30","1.060241"
"000951","ZGZQ","2024-09-30","1.280881"
"000951","ZGZQ","2024-12-31","1.214120"
"000951","ZGZQ","2025-03-31","1.406021"
"000951","ZGZQ","2025-06-30","1.237989"
"000951","ZGZQ","2025-09-30","1.198672"
"000951","ZGZQ","2025-12-31","1.141925"
"000951","ZGZQ","2026-03-31","1.441794"
"000952","GJYY","2024-06-30","1.369683"
"000952","GJYY","2024-09-30","1.687943"
"000952","GJYY","2024-12-31","2.009026"
"000952","GJYY","2025-03-31","1.840007"
"000952","GJYY","2025-06-30","2.161857"
"000952","GJYY","2025-09-30","2.264388"
"000952","GJYY","2025-12-31","3.888728"
"000952","GJYY","2026-03-31","4.233007"
"000953","HHGF","2024-06-30","9.845043"
"000953","HHGF","2024-09-30","9.982263"
"000953","HHGF","2024-12-31","12.644335"
"000953","HHGF","2025-03-31","14.171458"
"000953","HHGF","2025-06-30","15.185186"
"000953","HHGF","2025-09-30","15.475421"
"000953","HHGF","2025-12-31","15.480662"
"000953","HHGF","2026-03-31","14.886249"
"000955","XLKG","2024-06-30","2.175026"
"000955","XLKG","2024-09-30","2.992032"
"000955","XLKG","2024-12-31","3.096321"
"000955","XLKG","2025-03-31","3.086531"
"000955","XLKG","2025-06-30","3.593046"
"000955","XLKG","2025-09-30","4.207620"
"000955","XLKG","2025-12-31","4.748903"
"000955","XLKG","2026-03-31","3.760949"
"000957","ZTKC","2024-06-30","2.213166"
"000957","ZTKC","2024-09-30","2.249648"
"000957","ZTKC","2024-12-31","2.215453"
"000957","ZTKC","2025-03-31","2.218463"
"000957","ZTKC","2025-06-30","2.136591"
"000957","ZTKC","2025-09-30","2.089182"
"000957","ZTKC","2025-12-31","2.155996"
"000957","ZTKC","2026-03-31","2.116104"
"000958","DTCR","2024-06-30","0.672876"
"000958","DTCR","2024-09-30","0.749634"
"000958","DTCR","2024-12-31","1.125873"
"000958","DTCR","2025-03-31","1.212875"
"000958","DTCR","2025-06-30","1.229878"
"000958","DTCR","2025-09-30","1.166603"
"000958","DTCR","2025-12-31","2.029579"
"000958","DTCR","2026-03-31","1.919950"
"000959","SGGF","2024-06-30","0.387569"
"000959","SGGF","2024-09-30","0.486039"
"000959","SGGF","2024-12-31","0.434248"
"000959","SGGF","2025-03-31","0.473820"
"000959","SGGF","2025-06-30","0.479699"
"000959","SGGF","2025-09-30","0.596271"
"000959","SGGF","2025-12-31","0.687011"
"000959","SGGF","2026-03-31","0.655672"
"000960","XYGF","2024-06-30","1.204962"
"000960","XYGF","2024-09-30","1.238583"
"000960","XYGF","2024-12-31","1.053554"
"000960","XYGF","2025-03-31","1.140838"
"000960","XYGF","2025-06-30","1.117674"
"000960","XYGF","2025-09-30","1.647947"
"000960","XYGF","2025-12-31","1.997129"
"000960","XYGF","2026-03-31","2.168200"
"000962","DFTY","2024-06-30","2.039137"
"000962","DFTY","2024-09-30","2.334803"
"000962","DFTY","2024-12-31","2.653569"
"000962","DFTY","2025-03-31","2.985249"
"000962","DFTY","2025-06-30","3.040416"
"000962","DFTY","2025-09-30","4.452892"
"000962","DFTY","2025-12-31","5.992285"
"000962","DFTY","2026-03-31","5.826899"
"000963","HDYY","2024-06-30","2.189635"
"000963","HDYY","2024-09-30","2.719552"
"000963","HDYY","2024-12-31","2.575883"
"000963","HDYY","2025-03-31","2.620829"
"000963","HDYY","2025-06-30","2.935705"
"000963","HDYY","2025-09-30","2.975122"
"000963","HDYY","2025-12-31","2.748596"
"000963","HDYY","2026-03-31","2.374374"
"000965","TBJJ","2024-06-30","0.442930"
"000965","TBJJ","2024-09-30","0.612730"
"000965","TBJJ","2024-12-31","0.506809"
"000965","TBJJ","2025-03-31","0.494543"
"000965","TBJJ","2025-06-30","0.645774"
"000965","TBJJ","2025-09-30","0.693869"
"000965","TBJJ","2025-12-31","0.658111"
"000965","TBJJ","2026-03-31","0.630182"
"000966","CYDL","2024-06-30","1.133256"
"000966","CYDL","2024-09-30","1.186074"
"000966","CYDL","2024-12-31","1.184154"
"000966","CYDL","2025-03-31","1.162831"
"000966","CYDL","2025-06-30","1.109275"
"000966","CYDL","2025-09-30","1.070558"
"000966","CYDL","2025-12-31","1.089885"
"000966","CYDL","2026-03-31","1.193514"
"000967","YFHJ","2024-06-30","0.750527"
"000967","YFHJ","2024-09-30","0.819877"
"000967","YFHJ","2024-12-31","0.875792"
"000967","YFHJ","2025-03-31","1.062988"
"000967","YFHJ","2025-06-30","1.241224"
"000967","YFHJ","2025-09-30","1.281127"
"000967","YFHJ","2025-12-31","1.323598"
"000967","YFHJ","2026-03-31","1.516121"
"000968","LYKG","2024-06-30","1.042682"
"000968","LYKG","2024-09-30","1.115877"
"000968","LYKG","2024-12-31","1.080826"
"000968","LYKG","2025-03-31","1.015599"
"000968","LYKG","2025-06-30","1.134768"
"000968","LYKG","2025-09-30","1.070360"
"000968","LYKG","2025-12-31","1.022970"
"000968","LYKG","2026-03-31","1.554915"
"000969","ATKJ","2024-06-30","1.330138"
"000969","ATKJ","2024-09-30","1.616972"
"000969","ATKJ","2024-12-31","1.842658"
"000969","ATKJ","2025-03-31","2.091684"
"000969","ATKJ","2025-06-30","2.119127"
"000969","ATKJ","2025-09-30","2.207973"
"000969","ATKJ","2025-12-31","3.348791"
"000969","ATKJ","2026-03-31","3.228829"
"000970","ZKSH","2024-06-30","1.218333"
"000970","ZKSH","2024-09-30","1.539038"
"000970","ZKSH","2024-12-31","1.650067"
"000970","ZKSH","2025-03-31","2.089612"
"000970","ZKSH","2025-06-30","1.940242"
"000970","ZKSH","2025-09-30","2.316454"
"000970","ZKSH","2025-12-31","2.212099"
"000970","ZKSH","2026-03-31","1.876830"
"000972","ZJJK","2024-06-30","7.534692"
"000972","ZJJK","2024-09-30","13.102515"
"000972","ZJJK","2024-12-31",""
"000972","ZJJK","2025-03-31",""
"000972","*ST ZJ","2025-06-30",""
"000972","*ST ZJ","2025-09-30",""
"000972","*ST ZJ","2025-12-31","111.969675"
"000972","*ST ZJ","2026-03-31","456.209286"
"000973","FSKJ","2024-06-30","1.041798"
"000973","FSKJ","2024-09-30","1.211041"
"000973","FSKJ","2024-12-31","1.642805"
"000973","FSKJ","2025-03-31","1.853038"
"000973","FSKJ","2025-06-30","1.957059"
"000973","FSKJ","2025-09-30","2.130442"
"000973","FSKJ","2025-12-31","3.993875"
"000973","FSKJ","2026-03-31","4.505762"
"000975","YTHJ","2024-06-30","3.312765"
"000975","SJGJ","2024-09-30","3.597149"
"000975","SJGJ","2024-12-31","2.881358"
"000975","SJGJ","2025-03-31","3.419550"
"000975","SJGJ","2025-06-30","3.399178"
"000975","SJGJ","2025-09-30","3.864162"
"000975","SJGJ","2025-12-31","4.026122"
"000975","SJGJ","2026-03-31","4.515320"
"000977","LCXX","2024-06-30","2.859712"
"000977","LCXX","2024-09-30","3.178092"
"000977","LCXX","2024-12-31","3.756606"
"000977","LCXX","2025-03-31","3.820186"
"000977","LCXX","2025-06-30","3.607826"
"000977","LCXX","2025-09-30","5.117378"
"000977","LCXX","2025-12-31","4.427059"
"000977","LCXX","2026-03-31","3.638419"
"000978","GLLY","2024-06-30","2.231645"
"000978","GLLY","2024-09-30","2.544505"
"000978","GLLY","2024-12-31","2.624613"
"000978","GLLY","2025-03-31","2.768651"
"000978","GLLY","2025-06-30","2.657064"
"000978","GLLY","2025-09-30","2.734603"
"000978","GLLY","2025-12-31","3.129342"
"000978","GLLY","2026-03-31","3.367598"
"000980","ZTQC","2024-06-30","5.694969"
"000980","ZTQC","2024-09-30","11.012070"
"000980","ZTQC","2024-12-31","50.120317"
"000980","ZTQC","2025-03-31","84.061877"
"000980","ZTQC","2025-06-30","113.863869"
"000980","ZTQC","2025-09-30","912.681915"
"000980","ZTQC","2025-12-31","149.103535"
"000980","ZTQC","2026-03-31","328.994309"
"000981","SZGK","2024-06-30","5.783516"
"000981","SZGK","2024-09-30","5.960106"
"000981","SZGK","2024-12-31","17.229422"
"000981","SZGK","2025-03-31","17.648137"
"000981","SZGK","2025-06-30","18.752355"
"000981","SZGK","2025-09-30","25.575670"
"000981","SZGK","2025-12-31","14.735045"
"000981","SZGK","2026-03-31","14.024157"
"000983","SXJM","2024-06-30","1.144157"
"000983","SXJM","2024-09-30","1.134014"
"000983","SXJM","2024-12-31","0.998003"
"000983","SXJM","2025-03-31","0.810952"
"000983","SXJM","2025-06-30","0.763748"
"000983","SXJM","2025-09-30","0.826506"
"000983","SXJM","2025-12-31","0.780587"
"000983","SXJM","2026-03-31","0.789317"
"000985","DQHK","2024-06-30","2.767931"
"000985","DQHK","2024-09-30","3.281764"
"000985","DQHK","2024-12-31","4.013323"
"000985","DQHK","2025-03-31","3.588318"
"000985","DQHK","2025-06-30","3.910088"
"000985","DQHK","2025-09-30","3.981972"
"000985","DQHK","2025-12-31","4.096097"
"000985","DQHK","2026-03-31","4.112548"
"000987","YXZB","2024-06-30","0.588852"
"000987","YXZB","2024-09-30","0.804073"
"000987","YXZB","2024-12-31","0.767177"
"000987","YXZB","2025-03-31","0.677149"
"000987","YXZB","2025-06-30","0.726625"
"000987","YXZB","2025-09-30","0.816505"
"000987","YXZB","2025-12-31","0.816971"
"000987","YXZB","2026-03-31","0.824131"
"000988","HGKJ","2024-06-30","3.115445"
"000988","HGKJ","2024-09-30","3.496189"
"000988","HGKJ","2024-12-31","4.236184"
"000988","HGKJ","2025-03-31","3.867147"
"000988","HGKJ","2025-06-30","4.463487"
"000988","HGKJ","2025-09-30","8.455264"
"000988","HGKJ","2025-12-31","7.162227"
"000988","HGKJ","2026-03-31","8.839642"
"000989","ST JZ","2024-06-30","1.459547"
"000989","ST JZ","2024-09-30","1.661085"
"000989","ST JZ","2024-12-31","1.725789"
"000989","ST JZ","2025-03-31","1.737194"
"000989","JZT","2025-06-30","1.995461"
"000989","JZT","2025-09-30","2.155418"
"000989","JZT","2025-12-31","1.816502"
"000989","JZT","2026-03-31","1.863993"
"000990","CZGF","2024-06-30","0.484748"
"000990","CZGF","2024-09-30","0.532584"
"000990","CZGF","2024-12-31","0.502762"
"000990","CZGF","2025-03-31","0.474570"
"000990","CZGF","2025-06-30","0.491906"
"000990","CZGF","2025-09-30","0.470411"
"000990","CZGF","2025-12-31","0.515316"
"000990","CZGF","2026-03-31","0.627674"
"000993","MDDL","2024-06-30","1.778172"
"000993","MDDL","2024-09-30","1.676988"
