"Stkcd","ShortName_EN","Accper","Typrep","F050501B"
"600671","ST MY","2024-06-30","B","-0.150031"
"600671","ST MY","2024-09-30","A","-0.066555"
"600671","ST MY","2024-12-31","A","0.257179"
"600671","ST MY","2024-12-31","B","0.223165"
"600671","ST MY","2025-03-31","A","0.033092"
"600671","TMYY","2025-06-30","A","0.068656"
"600671","TMYY","2025-06-30","B","0.015576"
"600671","TMYY","2025-09-30","A","0.079622"
"600671","TMYY","2025-12-31","A","0.076634"
"600671","TMYY","2025-12-31","B","0.085531"
"600671","TMYY","2026-03-31","A","0.031829"
"600673","DYG","2024-06-30","A","0.023137"
"600673","DYG","2024-06-30","B","0.001021"
"600673","DYG","2024-09-30","A","0.031999"
"600673","DYG","2024-12-31","A","0.039645"
"600673","DYG","2024-12-31","B","-0.006073"
"600673","DYG","2025-03-31","A","0.030377"
"600673","DYG","2025-06-30","A","0.064209"
"600673","DYG","2025-06-30","B","0.001248"
"600673","DYG","2025-09-30","A","0.091313"
"600673","DYG","2025-12-31","A","0.028610"
"600673","DYG","2025-12-31","B","-0.080254"
"600673","DYG","2026-03-31","A","0.012674"
"600674","CTNY","2024-06-30","A","0.056217"
"600674","CTNY","2024-06-30","B","0.061633"
"600674","CTNY","2024-09-30","A","0.102876"
"600674","CTNY","2024-12-31","A","0.105504"
"600674","CTNY","2024-12-31","B","0.107362"
"600674","CTNY","2025-03-31","A","0.033374"
"600674","CTNY","2025-06-30","A","0.056112"
"600674","CTNY","2025-06-30","B","0.057026"
"600674","CTNY","2025-09-30","A","0.092868"
"600674","CTNY","2025-12-31","A","0.103892"
"600674","CTNY","2025-12-31","B","0.107824"
"600674","CTNY","2026-03-31","A","0.030380"
"600675","ZHQY","2024-06-30","A","-0.020097"
"600675","ZHQY","2024-06-30","B","-0.019903"
"600675","ZHQY","2024-09-30","A","-0.030610"
"600675","ZHQY","2024-12-31","A","0.003949"
"600675","ZHQY","2024-12-31","B","-0.027289"
"600675","ZHQY","2025-03-31","A","0.045974"
"600675","ZHQY","2025-06-30","A","0.050524"
"600675","ZHQY","2025-06-30","B","0.013382"
"600675","ZHQY","2025-09-30","A","0.042210"
"600675","ZHQY","2025-12-31","A","0.023850"
"600675","ZHQY","2025-12-31","B","0.024524"
"600675","ZHQY","2026-03-31","A","-0.005345"
"600676","JYGF","2024-06-30","A","-0.024663"
"600676","JYGF","2024-06-30","B","-0.008692"
"600676","JYGF","2024-09-30","A","-0.043027"
"600676","JYGF","2024-09-30","B","-0.018675"
"600676","JYGF","2024-12-31","A","-0.075528"
"600676","JYGF","2024-12-31","B","-0.024758"
"600676","JYGF","2025-03-31","A","-0.010701"
"600676","JYGF","2025-03-31","B","-0.005589"
"600676","JYGF","2025-06-30","A","-0.012205"
"600676","JYGF","2025-06-30","B","-0.008582"
"600676","JYGF","2025-09-30","A","-0.005651"
"600676","JYGF","2025-09-30","B","0.015345"
"600676","JYGF","2025-12-31","A","-0.067415"
"600676","JYGF","2025-12-31","B","0.046724"
"600676","JYGF","2026-03-31","A","-0.013603"
"600676","JYGF","2026-03-31","B","-0.003462"
"600678","SCJD","2024-06-30","A","-0.057433"
"600678","SCJD","2024-06-30","B","-0.042692"
"600678","SCJD","2024-09-30","A","-0.043295"
"600678","SCJD","2024-09-30","B","-0.087675"
"600678","SCJD","2024-12-31","A","-0.102322"
"600678","SCJD","2024-12-31","B","-0.189929"
"600678","SCJD","2025-03-31","A","0.060539"
"600678","SCJD","2025-03-31","B","-0.024862"
"600678","SCJD","2025-06-30","A","0.079062"
"600678","SCJD","2025-06-30","B","-0.099628"
"600678","SCJD","2025-09-30","A","0.091557"
"600678","SCJD","2025-09-30","B","-0.166877"
"600678","SCJD","2025-12-31","A","0.013171"
"600678","SCJD","2025-12-31","B","-0.333689"
"600678","SCJD","2026-03-31","A","-0.002517"
"600678","SCJD","2026-03-31","B","-0.106663"
"600679","SHFH","2024-06-30","A","0.018163"
"600679","SHFH","2024-06-30","B","0.020953"
"600679","SHFH","2024-09-30","A","0.022853"
"600679","SHFH","2024-12-31","A","-0.067511"
"600679","SHFH","2024-12-31","B","0.014317"
"600679","SHFH","2025-03-31","A","0.015018"
"600679","SHFH","2025-06-30","A","0.022953"
"600679","SHFH","2025-06-30","B","0.004538"
"600679","SHFH","2025-09-30","A","0.054309"
"600679","SHFH","2025-12-31","A","0.048877"
"600679","SHFH","2025-12-31","B","0.020232"
"600679","SHFH","2026-03-31","A","0.006668"
"600681","BCNY","2024-06-30","A","0.035499"
"600681","BCNY","2024-06-30","B","0.020642"
"600681","BCNY","2024-09-30","A","0.050283"
"600681","BCNY","2024-09-30","B","0.021395"
"600681","BCNY","2024-12-31","A","0.085300"
"600681","BCNY","2024-12-31","B","0.056156"
"600681","BCNY","2025-03-31","A","0.027635"
"600681","BCNY","2025-03-31","B","-0.000425"
"600681","BCNY","2025-06-30","A","0.045402"
"600681","BCNY","2025-06-30","B","0.023728"
"600681","BCNY","2025-09-30","A","0.053820"
"600681","BCNY","2025-09-30","B","0.023976"
"600681","BCNY","2025-12-31","A","0.066950"
"600681","BCNY","2025-12-31","B","0.048511"
"600681","BCNY","2026-03-31","A","0.029659"
"600681","BCNY","2026-03-31","B","-0.000244"
"600682","NJXB","2024-06-30","A","0.012409"
"600682","NJXB","2024-06-30","B","-0.005100"
"600682","NJXB","2024-09-30","A","0.016696"
"600682","NJXB","2024-12-31","A","0.019192"
"600682","NJXB","2024-12-31","B","0.000483"
"600682","NJXB","2025-03-31","A","0.008344"
"600682","NJXB","2025-06-30","A","0.011050"
"600682","NJXB","2025-06-30","B","0.002455"
"600682","NJXB","2025-09-30","A","0.014696"
"600682","NJXB","2025-12-31","A","-0.040001"
"600682","NJXB","2025-12-31","B","-0.009545"
"600682","NJXB","2026-03-31","A","0.003629"
"600683","JTFZ","2024-06-30","A","-0.021910"
"600683","JTFZ","2024-06-30","B","0.009042"
"600683","JTFZ","2024-09-30","A","-0.142890"
"600683","JTFZ","2024-09-30","B","0.009614"
"600683","JTFZ","2024-12-31","A","-0.196296"
"600683","JTFZ","2024-12-31","B","-0.006175"
"600683","JTFZ","2025-03-31","A","-0.025715"
"600683","JTFZ","2025-03-31","B","-0.005319"
"600683","JTFZ","2025-06-30","A","-0.060550"
"600683","JTFZ","2025-06-30","B","-0.012931"
"600683","JTFZ","2025-09-30","A","-0.093905"
"600683","JTFZ","2025-09-30","B","-0.015414"
"600683","JTFZ","2025-12-31","A","-0.387695"
"600683","JTFZ","2025-12-31","B","-0.019929"
"600683","JTFZ","2026-03-31","A","-0.035352"
"600683","JTFZ","2026-03-31","B","-0.011189"
"600684","ZJGF","2024-06-30","A","-0.010006"
"600684","ZJGF","2024-06-30","B","-0.131706"
"600684","ZJGF","2024-09-30","A","0.037888"
"600684","ZJGF","2024-09-30","B","-0.116613"
"600684","ZJGF","2024-12-31","A","0.040109"
"600684","ZJGF","2024-12-31","B","-0.212170"
"600684","ZJGF","2025-03-31","A","0.012653"
"600684","ZJGF","2025-03-31","B","-0.021465"
"600684","ZJGF","2025-06-30","A","0.040581"
"600684","ZJGF","2025-06-30","B","-0.019445"
"600684","ZJGF","2025-09-30","A","0.071552"
"600684","ZJGF","2025-09-30","B","-0.035491"
"600684","ZJGF","2025-12-31","A","0.060716"
"600684","ZJGF","2025-12-31","B","-0.013885"
"600684","ZJGF","2026-03-31","A","-0.005283"
"600684","ZJGF","2026-03-31","B","-0.003130"
"600685","ZCFW","2024-06-30","A","0.008517"
"600685","ZCFW","2024-06-30","B","0.007368"
"600685","ZCFW","2024-09-30","A","0.011433"
"600685","ZCFW","2024-12-31","A","0.022233"
"600685","ZCFW","2024-12-31","B","0.019715"
"600685","ZCFW","2025-03-31","A","0.010775"
"600685","ZCFW","2025-06-30","A","0.028497"
"600685","ZCFW","2025-06-30","B","0.029467"
"600685","ZCFW","2025-09-30","A","0.034270"
"600685","ZCFW","2025-12-31","A","0.052477"
"600685","ZCFW","2025-12-31","B","0.058747"
"600685","ZCFW","2026-03-31","A","0.021706"
"600686","JLQC","2024-06-30","A","0.029037"
"600686","JLQC","2024-06-30","B","0.020171"
"600686","JLQC","2024-09-30","A","0.034322"
"600686","JLQC","2024-12-31","A","0.063382"
"600686","JLQC","2024-12-31","B","0.014776"
"600686","JLQC","2025-03-31","A","0.016190"
"600686","JLQC","2025-06-30","A","0.040412"
"600686","JLQC","2025-06-30","B","-0.006974"
"600686","JLQC","2025-09-30","A","0.080252"
"600686","JLQC","2025-12-31","A","0.135084"
"600686","JLQC","2025-12-31","B","0.028838"
"600686","JLQC","2026-03-31","A","0.037626"
"600688","SHSH","2024-06-30","A","0.001262"
"600688","SHSH","2024-06-30","B","0.001963"
"600688","SHSH","2024-09-30","A","0.001607"
"600688","SHSH","2024-12-31","A","0.012827"
"600688","SHSH","2024-12-31","B","0.013913"
"600688","SHSH","2025-03-31","A","-0.003591"
"600688","SHSH","2025-06-30","A","-0.018885"
"600688","SHSH","2025-06-30","B","-0.019733"
"600688","SHSH","2025-09-30","A","-0.017609"
"600688","SHSH","2025-12-31","A","-0.061562"
"600688","SHSH","2025-12-31","B","-0.064831"
"600688","SHSH","2026-03-31","A","0.016916"
"600689","SHSM","2024-06-30","A","0.024004"
"600689","SHSM","2024-06-30","B","0.023682"
"600689","SHSM","2024-09-30","A","0.035575"
"600689","SHSM","2024-09-30","B","0.037961"
"600689","SHSM","2024-12-31","A","0.039993"
"600689","SHSM","2024-12-31","B","0.038066"
"600689","SHSM","2025-03-31","A","0.008088"
"600689","SHSM","2025-03-31","B","0.003953"
"600689","SHSM","2025-06-30","A","0.024146"
"600689","SHSM","2025-06-30","B","0.017118"
"600689","SHSM","2025-09-30","A","0.032201"
"600689","SHSM","2025-09-30","B","0.018679"
"600689","SHSM","2025-12-31","A","0.024283"
"600689","SHSM","2025-12-31","B","0.019075"
"600689","SHSM","2026-03-31","A","0.008385"
"600689","SHSM","2026-03-31","B","0.001256"
"600690","HEZJ","2024-06-30","A","0.097687"
"600690","HEZJ","2024-06-30","B","0.008016"
"600690","HEZJ","2024-09-30","A","0.137627"
"600690","HEZJ","2024-09-30","B","0.014428"
"600690","HEZJ","2024-12-31","A","0.165350"
"600690","HEZJ","2024-12-31","B","0.209320"
"600690","HEZJ","2025-03-31","A","0.045019"
"600690","HEZJ","2025-03-31","B","-0.001755"
"600690","HEZJ","2025-06-30","A","0.101853"
"600690","HEZJ","2025-06-30","B","0.064783"
"600690","HEZJ","2025-09-30","A","0.140646"
"600690","HEZJ","2025-09-30","B","0.095120"
"600690","HEZJ","2025-12-31","A","0.160054"
"600690","HEZJ","2025-12-31","B","0.267381"
"600690","HEZJ","2026-03-31","A","0.035660"
"600690","HEZJ","2026-03-31","B","-0.002411"
"600691","YMHG","2024-06-30","A","-0.081057"
"600691","YMHG","2024-06-30","B","-0.112339"
"600691","YMHG","2024-09-30","A","-0.116287"
"600691","YMHG","2024-12-31","A","-0.203101"
"600691","YMHG","2024-12-31","B","0.018016"
"600691","YMHG","2025-03-31","A","-0.036762"
"600691","YMHG","2025-06-30","A","-0.062902"
"600691","YMHG","2025-06-30","B","-0.013683"
"600691","LHKJ","2025-09-30","A","-0.103793"
"600691","LHKJ","2025-12-31","A","-0.281860"
"600691","LHKJ","2025-12-31","B","-0.048571"
"600691","LHKJ","2026-03-31","A","-0.019158"
"600692","YTGF","2024-06-30","A","0.007617"
"600692","YTGF","2024-06-30","B","0.031099"
"600692","YTGF","2024-09-30","A","0.001793"
"600692","YTGF","2024-09-30","B","0.026324"
"600692","YTGF","2024-12-31","A","0.004897"
"600692","YTGF","2024-12-31","B","0.022549"
"600692","YTGF","2025-03-31","A","-0.007278"
"600692","YTGF","2025-03-31","B","-0.005394"
"600692","YTGF","2025-06-30","A","-0.006045"
"600692","YTGF","2025-06-30","B","-0.010535"
"600692","YTGF","2025-09-30","A","-0.010006"
"600692","YTGF","2025-09-30","B","-0.015664"
"600692","YTGF","2025-12-31","A","0.027634"
"600692","YTGF","2025-12-31","B","-0.023945"
"600692","YTGF","2026-03-31","A","0.005546"
"600692","YTGF","2026-03-31","B","-0.003500"
"600693","DBJT","2024-06-30","A","0.026029"
"600693","DBJT","2024-06-30","B","0.017892"
"600693","DBJT","2024-09-30","A","0.034366"
"600693","DBJT","2024-12-31","A","0.030410"
"600693","DBJT","2024-12-31","B","0.037267"
"600693","DBJT","2025-03-31","A","0.014819"
"600693","DBJT","2025-06-30","A","0.027757"
"600693","DBJT","2025-06-30","B","0.014456"
"600693","DBJT","2025-09-30","A","0.036357"
"600693","DBJT","2025-12-31","A","0.031510"
"600693","DBJT","2025-12-31","B","0.015342"
"600693","DBJT","2026-03-31","A","0.016025"
"600694","DSGF","2024-06-30","A","0.054472"
"600694","DSGF","2024-06-30","B","0.018441"
"600694","DSGF","2024-09-30","A","0.065053"
"600694","DSGF","2024-09-30","B","0.024897"
"600694","DSGF","2024-12-31","A","0.071401"
"600694","DSGF","2024-12-31","B","0.027345"
"600694","DSGF","2025-03-31","A","0.031145"
"600694","DSGF","2025-03-31","B","0.007465"
"600694","DSGF","2025-06-30","A","0.046450"
"600694","DSGF","2025-06-30","B","0.012799"
"600694","DSGF","2025-09-30","A","0.054128"
"600694","DSGF","2025-09-30","B","0.049624"
"600694","DSGF","2025-12-31","A","0.059413"
"600694","DSGF","2025-12-31","B","0.047727"
"600694","DSGF","2026-03-31","A","0.031608"
"600694","DSGF","2026-03-31","B","0.029746"
"600696","YSGF","2024-06-30","A","-0.090540"
"600696","YSGF","2024-06-30","B","-0.027031"
"600696","YSGF","2024-09-30","A","-0.089198"
"600696","YSGF","2024-12-31","A","-0.504196"
"600696","YSGF","2024-12-31","B","-0.178566"
"600696","YSGF","2025-03-31","A","-0.032400"
"600696","*ST YS","2025-06-30","A","-0.152104"
"600696","*ST YS","2025-06-30","B","-0.071678"
"600696","*ST YS","2025-09-30","A","-0.260396"
"600696","*ST YS","2025-12-31","A","-1.325078"
"600696","*ST YS","2025-12-31","B","-0.256503"
"600696","*ST YS","2026-03-31","A","-0.176398"
"600697","OYJT","2024-06-30","A","0.019446"
"600697","OYJT","2024-06-30","B","0.076181"
"600697","OYJT","2024-09-30","A","0.027016"
"600697","OYJT","2024-09-30","B","0.065858"
"600697","OYJT","2024-12-31","A","0.020935"
"600697","OYJT","2024-12-31","B","0.066783"
"600697","OYJT","2025-03-31","A","0.009302"
"600697","OYJT","2025-03-31","B","-0.007380"
"600697","OYJT","2025-06-30","A","0.021429"
"600697","OYJT","2025-06-30","B","0.072420"
"600697","OYJT","2025-09-30","A","0.029863"
"600697","OYJT","2025-09-30","B","0.060988"
"600697","OYJT","2025-12-31","A","0.021293"
"600697","OYJT","2025-12-31","B","0.045524"
"600697","OYJT","2026-03-31","A","0.010662"
"600697","OYJT","2026-03-31","B","-0.010922"
"600698","HNTY","2024-06-30","A","0.001476"
"600698","HNTY","2024-06-30","B","0.001176"
"600698","HNTY","2024-09-30","A","0.001610"
"600698","HNTY","2024-12-31","A","0.005355"
"600698","HNTY","2024-12-31","B","0.001068"
"600698","HNTY","2025-03-31","A","0.001146"
"600698","HNTY","2025-06-30","A","0.001518"
"600698","HNTY","2025-06-30","B","0.001198"
"600698","HNTY","2025-09-30","A","0.001676"
"600698","HNTY","2025-12-31","A","-0.042447"
"600698","HNTY","2025-12-31","B","0.000763"
"600698","HNTY","2026-03-31","A","0.002503"
"600699","JSDZ","2024-06-30","A","0.042883"
"600699","JSDZ","2024-06-30","B","0.024435"
"600699","JSDZ","2024-09-30","A","0.067859"
"600699","JSDZ","2024-12-31","A","0.066830"
"600699","JSDZ","2024-12-31","B","0.026576"
"600699","JSDZ","2025-03-31","A","0.019932"
"600699","JSDZ","2025-06-30","A","0.043662"
"600699","JSDZ","2025-06-30","B","0.002853"
"600699","JSDZ","2025-09-30","A","0.064457"
"600699","JSDZ","2025-12-31","A","0.067239"
"600699","JSDZ","2025-12-31","B","0.008173"
"600699","JSDZ","2026-03-31","A","0.018620"
"600702","SDJY","2024-06-30","A","0.080583"
"600702","SDJY","2024-06-30","B","0.001716"
"600702","SDJY","2024-09-30","A","0.089950"
"600702","SDJY","2024-12-31","A","0.047735"
"600702","SDJY","2024-12-31","B","0.102642"
"600702","SDJY","2025-03-31","A","0.046520"
"600702","SDJY","2025-06-30","A","0.059881"
"600702","SDJY","2025-06-30","B","-0.008259"
"600702","SDJY","2025-09-30","A","0.063413"
"600702","SDJY","2025-12-31","A","0.029353"
"600702","SDJY","2025-12-31","B","0.063180"
"600702","SDJY","2026-03-31","A","0.031321"
"600703","SAGD","2024-06-30","A","0.005010"
"600703","SAGD","2024-06-30","B","-0.000708"
"600703","SAGD","2024-09-30","A","0.006713"
"600703","SAGD","2024-12-31","A","0.006928"
"600703","SAGD","2024-12-31","B","0.028574"
"600703","SAGD","2025-03-31","A","0.005858"
"600703","SAGD","2025-06-30","A","0.005296"
"600703","SAGD","2025-06-30","B","-0.000009"
"600703","SAGD","2025-09-30","A","0.002981"
"600703","SAGD","2025-12-31","A","-0.009521"
"600703","SAGD","2025-12-31","B","0.024789"
"600703","SAGD","2026-03-31","A","0.002055"
"600704","WCZD","2024-06-30","A","0.047871"
"600704","WCZD","2024-06-30","B","0.036557"
"600704","WCZD","2024-09-30","A","0.068587"
"600704","WCZD","2024-12-31","A","0.085949"
"600704","WCZD","2024-12-31","B","0.045176"
"600704","WCZD","2025-03-31","A","0.024616"
"600704","WCZD","2025-06-30","A","0.051314"
"600704","WCZD","2025-06-30","B","0.044243"
"600704","WCZD","2025-09-30","A","0.075716"
"600704","WCZD","2025-12-31","A","0.089947"
"600704","WCZD","2025-12-31","B","0.061927"
"600704","WCZD","2026-03-31","A","0.021800"
"600705","ZHCR","2024-06-30","A","0.014076"
"600705","ZHCR","2024-06-30","B","-0.002442"
"600705","ZHCR","2024-09-30","A","0.024189"
"600706","QJWL","2024-06-30","A","-0.300708"
"600706","QJWL","2024-06-30","B","-0.130928"
"600706","QJWL","2024-09-30","A","-0.298708"
"600706","QJWL","2024-12-31","A","-0.196026"
"600706","QJWL","2024-12-31","B","-0.025563"
"600706","QJWL","2025-03-31","A","-0.068259"
"600706","QJWL","2025-06-30","A","-0.022389"
"600706","QJWL","2025-06-30","B","-0.009298"
"600706","QJWL","2025-09-30","A","-0.045225"
"600706","QJWL","2025-12-31","A","-0.441907"
"600706","QJWL","2025-12-31","B","-0.186154"
"600706","QJWL","2026-03-31","A","-0.032307"
"600707","CHGF","2024-06-30","A","0.042655"
"600707","CHGF","2024-06-30","B","-0.002217"
"600707","CHGF","2024-09-30","A","0.056549"
"600707","CHGF","2024-12-31","A","0.056730"
"600707","CHGF","2024-12-31","B","0.027592"
"600707","CHGF","2025-03-31","A","0.014518"
"600707","CHGF","2025-06-30","A","0.020106"
"600707","CHGF","2025-06-30","B","-0.004163"
"600707","CHGF","2025-09-30","A","0.016016"
"600707","CHGF","2025-12-31","A","0.016213"
"600707","CHGF","2025-12-31","B","0.026963"
"600707","CHGF","2026-03-31","A","0.002106"
"600708","GMDC","2024-06-30","A","0.001471"
"600708","GMDC","2024-06-30","B","-0.002206"
"600708","GMDC","2024-09-30","A","-0.035845"
"600708","GMDC","2024-09-30","B","0.020229"
"600708","GMDC","2024-12-31","A","-0.096398"
"600708","GMDC","2024-12-31","B","0.114717"
"600708","GMDC","2025-03-31","A","-0.020716"
"600708","GMDC","2025-03-31","B","-0.004620"
"600708","GMDC","2025-06-30","A","-0.041327"
"600708","GMDC","2025-06-30","B","-0.011119"
"600708","GMDC","2025-09-30","A","-0.076520"
"600708","GMDC","2025-09-30","B","-0.015169"
"600708","GMDC","2025-12-31","A","-0.560169"
"600708","GMDC","2025-12-31","B","-0.041492"
"600708","GMDC","2026-03-31","A","-0.037825"
"600708","GMDC","2026-03-31","B","-0.005557"
"600710","SMD","2024-06-30","A","0.112753"
"600710","SMD","2024-06-30","B","0.000431"
"600710","SMD","2024-09-30","A","0.180977"
"600710","SMD","2024-09-30","B","0.000421"
"600710","SMD","2024-12-31","A","0.224324"
"600710","SMD","2024-12-31","B","0.106016"
"600710","SMD","2025-03-31","A","0.047554"
"600710","SMD","2025-06-30","A","0.120135"
"600710","SMD","2025-06-30","B","0.000526"
"600710","SMD","2025-09-30","A","0.177747"
"600710","SMD","2025-09-30","B","0.000622"
"600710","SMD","2025-12-31","A","0.219209"
"600710","SMD","2025-12-31","B","0.160715"
"600710","SMD","2026-03-31","A","0.041811"
"600711","STKY","2024-06-30","A","0.073436"
